3.816160187621665534e-01,1.157239163472491145e-01,4.400000000000000022e-01,8.000000000000000444e-01,6.119666889542561827e-02,5.601818181818181142e-01,3.419999999999999929e+00,1.000000000000000000e+01,5.084274489989833862e-02,7.226643875980582887e-01,2.264928675020433102e-01,8.100000000000000533e-01,1.000000000000000000e+00
4.459816498089877457e-01,7.168617431141043050e-02,4.375000000000000000e-01,5.000000000000000000e-01,3.697316538680184284e-02,5.453333333333333366e-01,3.680000000000000160e+00,1.000000000000000000e+01,1.291027645484717767e-01,2.217685012902085029e-01,6.491287341613196649e-01,8.399999999999999689e-01,1.000000000000000000e+00
3.969971974785348467e-01,1.170245882119520242e-01,4.230769230769230727e-01,8.461538461538461453e-01,5.755750552368808781e-02,5.287070707070706810e-01,3.640000000000000124e+00,1.000000000000000000e+01,1.961475228575268112e-02,7.854754353162024527e-01,1.949098123980449737e-01,8.619999999999999885e-01,1.000000000000000000e+00
4.052719460396409512e-01,1.250031518187619817e-01,5.000000000000000000e-01,8.499999999999999778e-01,2.976955913828496780e-02,5.517171717171717171e-01,3.200000000000000178e+00,1.000000000000000000e+01,1.184134608060959520e-01,4.189789565026177387e-01,4.626075826912863787e-01,7.760000000000000231e-01,1.000000000000000000e+00
4.117457229047988831e-01,8.982602635315695139e-02,4.117647058823529216e-01,7.058823529411765163e-01,2.091997076796864308e-02,6.100202020202021291e-01,3.779999999999999805e+00,1.000000000000000000e+01,6.753185917760129442e-01,1.393836945382922500e-02,3.107430387701579089e-01,6.860000000000000542e-01,1.000000000000000000e+00
4.114394033904411052e-01,1.006761560832936941e-01,4.000000000000000222e-01,5.999999999999999778e-01,1.902730470587608858e-02,6.464444444444444882e-01,3.680000000000000160e+00,1.000000000000000000e+01,3.592749227393273737e-01,5.746170495530283223e-02,5.832633723053697317e-01,7.019999999999999574e-01,1.000000000000000000e+00
3.629866406222914121e-01,1.358444215263355237e-01,3.333333333333333148e-01,7.222222222222222099e-01,2.485747394045582925e-02,7.100606060606060588e-01,2.959999999999999964e+00,1.000000000000000000e+01,3.389454155447330641e-01,2.202467267334123346e-01,4.408078577218547123e-01,6.730000000000000426e-01,1.000000000000000000e+00
4.019280177201680071e-01,1.103840114910495246e-01,4.210526315789473450e-01,7.368421052631578538e-01,1.719071933783110351e-02,6.452323232323231572e-01,3.299999999999999822e+00,1.000000000000000000e+01,3.562606983625570684e-02,4.236763882482086352e-01,5.406975419155357621e-01,6.979999999999999538e-01,1.000000000000000000e+00
4.122703537799969897e-01,1.084771945414312877e-01,4.444444444444444198e-01,6.111111111111111605e-01,1.470181922872748626e-02,5.952121212121211924e-01,3.740000000000000213e+00,1.000000000000000000e+01,3.298944957264988709e-01,2.375930525801169813e-01,4.325124516933840924e-01,7.169999999999999707e-01,1.000000000000000000e+00
4.143027449258310235e-01,9.864911024544061047e-02,4.210526315789473450e-01,6.842105263157894912e-01,8.135412698821314903e-04,5.703434343434344855e-01,3.859999999999999876e+00,1.000000000000000000e+01,5.683389294797271951e-01,1.523046380835589297e-01,2.793564324367138196e-01,7.299999999999999822e-01,1.000000000000000000e+00
3.921662136087272765e-01,1.222073667813474429e-01,4.444444444444444198e-01,8.148148148148147696e-01,7.754157540843796548e-02,5.269090909090907715e-01,3.520000000000000018e+00,1.000000000000000000e+01,1.665184671855723386e-01,7.510991915194072943e-01,8.238234129502026992e-02,8.050000000000000488e-01,1.000000000000000000e+00
4.219234026700257600e-01,9.591349566352617984e-02,4.347826086956521618e-01,6.956521739130434590e-01,1.343150444828412893e-02,5.285656565656565720e-01,3.919999999999999929e+00,1.000000000000000000e+01,3.495221502087468290e-01,4.886960282266564204e-01,1.617818215645968338e-01,8.880000000000000115e-01,1.000000000000000000e+00
4.289927878328822497e-01,7.843082865763575939e-02,5.294117647058823595e-01,7.058823529411765163e-01,1.952272579112443451e-03,5.508080808080807467e-01,3.859999999999999876e+00,1.000000000000000000e+01,1.232296222543920183e-02,3.187459170627769400e-01,6.689311207117838443e-01,6.909999999999999476e-01,1.000000000000000000e+00
3.542641125682458592e-01,1.273548691854952120e-01,3.333333333333333148e-01,8.095238095238095344e-01,2.095495120339851969e-02,7.083434343434343861e-01,3.299999999999999822e+00,1.000000000000000000e+01,6.801763625432929450e-01,2.052217408192212877e-01,1.146018966374857256e-01,6.830000000000000515e-01,1.000000000000000000e+00
4.366775233404504575e-01,7.315100030583121526e-02,4.210526315789473450e-01,6.842105263157894912e-01,2.853176577664094660e-02,5.732727272727272672e-01,3.939999999999999947e+00,1.000000000000000000e+01,8.154513671435561495e-01,7.785951013877005777e-02,1.066891227176738344e-01,7.660000000000000142e-01,1.000000000000000000e+00
4.080275547867215358e-01,7.769550474670895712e-02,3.076923076923077094e-01,6.923076923076922906e-01,1.120013666326841184e-02,7.103232323232323564e-01,2.759999999999999787e+00,1.000000000000000000e+01,1.443145213269718570e-02,1.151987730018823042e-01,8.703697748654206645e-01,6.300000000000000044e-01,1.000000000000000000e+00
3.942835180578597165e-01,1.080615869419979808e-01,4.583333333333333148e-01,7.500000000000000000e-01,6.296661800377538476e-02,5.961616161616162257e-01,3.359999999999999876e+00,1.000000000000000000e+01,3.420302103567876562e-01,5.390188632660640744e-01,1.189509263771483388e-01,7.019999999999999574e-01,1.000000000000000000e+00
3.626627163019393030e-01,1.567014551343852424e-01,5.000000000000000000e-01,8.571428571428570953e-01,8.778351808598587602e-02,5.588484848484848166e-01,3.060000000000000053e+00,1.000000000000000000e+01,9.284580700078788607e-02,8.680818862564156912e-01,3.907230674279639493e-02,6.999999999999999556e-01,1.000000000000000000e+00
4.022130840331412105e-01,1.080501694315280231e-01,4.444444444444444198e-01,7.777777777777777901e-01,6.374811916651337840e-02,5.419393939393939430e-01,3.560000000000000053e+00,1.000000000000000000e+01,2.583049842958009545e-01,7.175283772765307377e-01,2.416663842766834241e-02,7.890000000000000346e-01,1.000000000000000000e+00
3.992835889101783997e-01,1.132157368199513819e-01,2.857142857142856984e-01,5.714285714285713969e-01,2.409901333234673940e-02,7.096161616161615893e-01,3.279999999999999805e+00,1.000000000000000000e+01,3.657338844175449938e-02,1.767567638359668625e-01,7.866698477222787700e-01,6.380000000000000115e-01,1.000000000000000000e+00
4.115635506370458052e-01,1.085673632288099572e-01,4.500000000000000111e-01,5.500000000000000444e-01,8.251742073696596846e-03,5.130303030303031697e-01,4.299999999999999822e+00,1.000000000000000000e+01,9.107751503027013973e-01,2.649707191714969698e-02,6.272777778014894390e-02,7.169999999999999707e-01,1.000000000000000000e+00
4.248790945205275782e-01,9.170606991443948364e-02,5.454545454545454142e-01,7.272727272727272929e-01,3.905002539398651218e-02,4.615353535353535763e-01,3.560000000000000053e+00,1.000000000000000000e+01,1.002871443575755750e-01,5.947461869253214406e-01,3.049666687171029844e-01,8.429999999999999716e-01,1.000000000000000000e+00
4.014529165227092578e-01,8.752793595050567532e-02,3.750000000000000000e-01,7.500000000000000000e-01,2.011646871646871615e-02,6.292727272727273169e-01,3.220000000000000195e+00,1.000000000000000000e+01,2.934818924936662965e-01,1.168636358639924683e-01,5.896544716423411936e-01,7.179999999999999716e-01,1.000000000000000000e+00
3.997297869885947375e-01,1.032992522645522077e-01,4.615384615384615641e-01,8.076923076923077094e-01,5.232061614383473613e-02,5.080202020202019275e-01,3.660000000000000142e+00,1.000000000000000000e+01,2.523720126935971933e-02,7.887749709785339958e-01,1.859878277521064271e-01,7.209999999999999742e-01,1.000000000000000000e+00
3.972567021009706378e-01,1.059266065216573349e-01,5.625000000000000000e-01,6.875000000000000000e-01,2.725238888096036260e-02,5.156565656565657019e-01,3.240000000000000213e+00,1.000000000000000000e+01,4.563855942579587710e-01,7.501807215726903622e-02,4.685963335847722067e-01,5.769999999999999574e-01,1.000000000000000000e+00
3.656307136039144146e-01,1.223807109488640882e-01,4.500000000000000111e-01,8.499999999999999778e-01,1.856652087390724126e-02,6.487474747474747394e-01,3.379999999999999893e+00,1.000000000000000000e+01,8.694277269090489035e-01,5.805927887385432806e-02,7.251299421709679616e-02,7.149999999999999689e-01,1.000000000000000000e+00
4.344289880750732413e-01,7.538436069768321424e-02,3.571428571428571508e-01,4.285714285714285476e-01,8.672849086538980679e-04,6.156161616161616168e-01,3.759999999999999787e+00,1.000000000000000000e+01,1.959410702830551368e-02,1.891832235965804632e-01,7.912226693751140960e-01,6.760000000000000453e-01,1.000000000000000000e+00
4.069417153495766271e-01,1.141717634854593627e-01,4.444444444444444198e-01,7.222222222222222099e-01,5.669421312943724589e-02,6.161010101010101492e-01,3.259999999999999787e+00,1.000000000000000000e+01,1.207901343880608824e-01,3.302810240912734119e-01,5.489288415206657890e-01,7.129999999999999671e-01,1.000000000000000000e+00
4.066412657666324537e-01,1.033578260268245980e-01,4.782608695652174058e-01,7.391304347826086474e-01,1.290571696955583603e-02,5.766868686868686922e-01,3.720000000000000195e+00,1.000000000000000000e+01,3.940713809916528421e-01,4.242108891901013590e-01,1.817177298182457434e-01,7.620000000000000107e-01,1.000000000000000000e+00
4.041545051031709690e-01,1.085208324289387155e-01,4.782608695652174058e-01,8.260869565217391353e-01,2.605437653966652389e-02,5.498787878787878558e-01,3.520000000000000018e+00,1.000000000000000000e+01,4.830490639069234260e-01,4.034946280962740661e-01,1.134563079968025356e-01,8.960000000000000187e-01,1.000000000000000000e+00
3.821929844174595248e-01,1.072020061204577990e-01,4.000000000000000222e-01,8.000000000000000444e-01,1.661975153751808765e-02,6.479191919191920057e-01,3.259999999999999787e+00,1.000000000000000000e+01,5.285592032760072501e-01,2.698080369117473731e-01,2.016327598122454601e-01,7.049999999999999600e-01,1.000000000000000000e+00
4.150991278730040701e-01,8.346276891328378855e-02,5.000000000000000000e-01,7.727272727272727071e-01,8.809339169771279732e-03,5.408686868686869431e-01,3.720000000000000195e+00,1.000000000000000000e+01,2.269985150515974603e-01,4.954818194732609760e-01,2.775196654751415637e-01,8.020000000000000462e-01,1.000000000000000000e+00
3.751736039649524179e-01,1.333901426390090850e-01,3.913043478260869734e-01,7.391304347826086474e-01,3.257126227744640279e-02,7.011515151515151922e-01,3.520000000000000018e+00,1.000000000000000000e+01,6.218147478073510204e-01,3.747376788521576407e-01,3.447573340491279052e-03,6.720000000000000417e-01,1.000000000000000000e+00
4.290595169404633480e-01,7.157240964155699159e-02,5.454545454545454142e-01,6.363636363636363535e-01,2.924689428324560303e-02,5.092929292929293528e-01,3.939999999999999947e+00,1.000000000000000000e+01,5.735830083531938683e-01,3.213419966174059783e-01,1.050749950294001672e-01,7.239999999999999769e-01,1.000000000000000000e+00
4.056340541839386638e-01,1.082549960399165206e-01,4.500000000000000111e-01,7.500000000000000000e-01,1.310498753253813708e-02,5.973737373737373346e-01,3.299999999999999822e+00,1.000000000000000000e+01,7.644158202944556502e-02,4.581381184269273654e-01,4.654202995436270140e-01,6.889999999999999458e-01,1.000000000000000000e+00
3.907150975023781503e-01,1.184930201844736491e-01,4.117647058823529216e-01,7.058823529411765163e-01,3.648870595894408708e-02,6.144242424242424283e-01,3.399999999999999911e+00,1.000000000000000000e+01,1.914751492931420218e-01,2.720611156580153289e-01,5.364637350488427048e-01,7.099999999999999645e-01,1.000000000000000000e+00
4.202092735916123645e-01,8.297910785684883828e-02,4.347826086956521618e-01,7.826086956521739468e-01,2.339265698270177884e-02,5.425454545454545530e-01,3.600000000000000089e+00,1.000000000000000000e+01,4.193559645492578869e-01,4.318259169608423265e-01,1.488181184898997589e-01,8.619999999999999885e-01,1.000000000000000000e+00
3.799821743463918100e-01,1.019308483314912833e-01,4.285714285714285476e-01,7.619047619047618625e-01,4.046214791403955624e-02,6.199797979797979641e-01,3.819999999999999840e+00,1.000000000000000000e+01,6.481035590979341565e-01,2.297346561335996962e-01,1.221617847684662722e-01,7.039999999999999591e-01,1.000000000000000000e+00
4.256744570496787672e-01,1.017251423343358968e-01,4.500000000000000111e-01,6.999999999999999556e-01,4.128066726443377354e-03,5.451111111111112129e-01,3.500000000000000000e+00,1.000000000000000000e+01,1.455652418465973597e-01,4.482677683082273989e-01,4.061669898451752414e-01,7.199999999999999734e-01,1.000000000000000000e+00
4.014529607296400404e-01,1.088901512390041959e-01,4.500000000000000111e-01,8.000000000000000444e-01,4.839672896752188203e-02,6.276969696969696422e-01,3.160000000000000142e+00,1.000000000000000000e+01,1.363957441243306701e-01,4.210845993308692803e-01,4.425196565448001329e-01,7.009999999999999565e-01,1.000000000000000000e+00
4.516673627289524706e-01,6.559944479521455374e-02,5.294117647058823595e-01,4.705882352941176405e-01,4.718521679948906034e-03,4.976565656565656304e-01,3.459999999999999964e+00,1.000000000000000000e+01,1.758385368212799990e-02,3.528807959837036989e-01,6.295353503341684087e-01,8.209999999999999520e-01,1.000000000000000000e+00
4.178118803145466909e-01,8.378678020989714648e-02,4.444444444444444198e-01,5.555555555555555802e-01,4.258865057819410938e-02,5.834545454545455589e-01,3.899999999999999911e+00,1.000000000000000000e+01,2.800326829081650204e-01,2.766199671011242422e-01,4.433473499907107374e-01,7.319999999999999840e-01,1.000000000000000000e+00
3.645590393344727564e-01,1.146131661138779512e-01,3.684210526315789269e-01,8.421052631578946901e-01,1.425828198058920471e-03,6.768080808080808586e-01,3.399999999999999911e+00,1.000000000000000000e+01,3.430839481239694733e-01,2.785910366169790930e-01,3.783250152590514892e-01,7.249999999999999778e-01,1.000000000000000000e+00
3.636985832267259355e-01,1.304653206261702503e-01,3.846153846153846367e-01,8.461538461538461453e-01,8.227259306996478894e-02,6.112727272727271899e-01,3.140000000000000124e+00,1.000000000000000000e+01,8.306742582630052829e-02,7.333331099786126739e-01,1.835994641950867978e-01,7.309999999999999831e-01,1.000000000000000000e+00
4.430058497655521288e-01,6.494691168531753489e-02,5.333333333333333259e-01,4.666666666666666741e-01,2.265091619839994241e-02,4.904040404040403978e-01,3.600000000000000089e+00,1.000000000000000000e+01,4.491999621438151347e-01,1.442036902112565910e-02,5.363796688350592756e-01,6.229999999999999982e-01,1.000000000000000000e+00
4.388085357236509720e-01,6.739721550885059698e-02,6.111111111111111605e-01,4.444444444444444198e-01,2.505568238997245289e-02,4.135959595959596280e-01,3.859999999999999876e+00,1.000000000000000000e+01,6.676983681666477377e-01,3.325821945839899790e-02,2.990434123749531881e-01,8.040000000000000480e-01,1.000000000000000000e+00
4.054664719682641860e-01,1.063071827081889242e-01,5.000000000000000000e-01,7.083333333333333703e-01,6.247593653837847649e-02,5.044444444444444731e-01,3.319999999999999840e+00,1.000000000000000000e+01,9.449024368958233722e-02,6.235502741363759815e-01,2.819594821740416535e-01,7.910000000000000364e-01,1.000000000000000000e+00
4.073220863360893507e-01,9.119949245713863950e-02,3.125000000000000000e-01,8.125000000000000000e-01,2.436340090885544263e-03,6.988080808080807671e-01,3.020000000000000018e+00,1.000000000000000000e+01,3.183127208519162532e-01,1.327758477783178293e-01,5.489114313697659453e-01,5.500000000000000444e-01,1.000000000000000000e+00
4.460776458975757586e-01,6.664983697220923375e-02,3.529411764705882582e-01,4.705882352941176405e-01,1.082683226165369328e-02,6.016969696969697301e-01,3.939999999999999947e+00,1.000000000000000000e+01,5.981539624336394967e-01,7.386460667979137529e-02,3.279814308865692252e-01,8.020000000000000462e-01,1.000000000000000000e+00
4.092768997720939717e-01,8.836479887540232836e-02,3.333333333333333148e-01,6.190476190476190688e-01,1.938605577029392513e-03,6.518989898989899778e-01,3.899999999999999911e+00,1.000000000000000000e+01,8.578519233267759558e-01,1.220003350051709484e-01,2.014774166805310615e-02,7.359999999999999876e-01,1.000000000000000000e+00
3.877603536782669447e-01,1.184193084133715324e-01,5.600000000000000533e-01,8.399999999999999689e-01,2.478837268971234575e-02,4.768888888888889177e-01,4.059999999999999609e+00,1.000000000000000000e+01,4.727110505590076395e-01,5.123614646040565157e-01,1.492748483693588646e-02,7.590000000000000080e-01,1.000000000000000000e+00
4.075704377740988482e-01,9.960384655504153639e-02,4.210526315789473450e-01,6.315789473684210176e-01,1.071795917311496593e-02,6.123636363636363322e-01,4.379999999999999893e+00,1.000000000000000000e+01,3.591328053677765308e-01,2.983084137921577228e-01,3.425587808400658574e-01,7.429999999999999938e-01,1.000000000000000000e+00
4.173074539674822003e-01,9.418779992682654867e-02,4.705882352941176405e-01,6.470588235294117974e-01,1.485783717545079152e-02,5.701212121212120287e-01,3.640000000000000124e+00,1.000000000000000000e+01,1.957093958834622005e-01,2.745564468530217184e-01,5.297341572635161366e-01,6.989999999999999547e-01,1.000000000000000000e+00
4.016527295807388320e-01,8.106748800980637104e-02,5.333333333333333259e-01,4.000000000000000222e-01,2.622254092908848921e-02,4.911919191919191796e-01,3.660000000000000142e+00,1.000000000000000000e+01,4.436417227129754726e-01,2.836981071809474911e-02,5.279884665689298373e-01,5.500000000000000444e-01,1.000000000000000000e+00
4.205021260666151339e-01,8.003809424287573748e-02,4.782608695652174058e-01,7.826086956521739468e-01,1.038500819898879879e-02,5.080202020202020385e-01,3.839999999999999858e+00,1.000000000000000000e+01,4.263361270096632794e-01,4.368696896296781484e-01,1.367941833606584889e-01,8.619999999999999885e-01,1.000000000000000000e+00
3.764830462773149367e-01,1.169817398695400940e-01,3.809523809523809312e-01,8.571428571428570953e-01,3.233679500137039142e-02,6.847272727272728510e-01,3.339999999999999858e+00,1.000000000000000000e+01,2.481892090981331067e-01,4.493673278569014773e-01,3.024434630449654993e-01,7.029999999999999583e-01,1.000000000000000000e+00
4.237538397648055732e-01,9.524722671743449109e-02,5.294117647058823595e-01,7.058823529411765163e-01,3.216958896906237098e-02,5.621212121212121327e-01,3.080000000000000071e+00,1.000000000000000000e+01,5.850114529349533833e-03,3.866049764333535088e-01,6.075449090372969652e-01,7.209999999999999742e-01,1.000000000000000000e+00
4.031704048358617509e-01,1.060245899671966308e-01,4.444444444444444198e-01,6.666666666666666297e-01,7.155409087771513743e-03,5.444242424242424772e-01,3.899999999999999911e+00,1.000000000000000000e+01,4.984881352009419286e-01,1.416244785727840405e-01,3.598873862262741974e-01,6.800000000000000488e-01,1.000000000000000000e+00
4.203579401272066196e-01,8.976717251558426203e-02,4.375000000000000000e-01,5.625000000000000000e-01,4.309881089729566961e-02,5.223636363636364743e-01,3.839999999999999858e+00,1.000000000000000000e+01,5.503810125177126533e-01,2.719395108479538692e-02,4.224250363974920153e-01,7.129999999999999671e-01,1.000000000000000000e+00
4.162639205270383114e-01,1.186720115745166365e-01,5.500000000000000444e-01,6.999999999999999556e-01,1.300048938478419458e-02,5.251919191919190988e-01,3.560000000000000053e+00,1.000000000000000000e+01,2.975184073260124240e-01,3.762678143945245024e-01,3.262137782794630736e-01,7.029999999999999583e-01,1.000000000000000000e+00
4.182330712905188430e-01,8.101897699573784584e-02,4.545454545454545303e-01,7.727272727272727071e-01,3.566323378056970861e-02,6.293333333333334112e-01,3.799999999999999822e+00,1.000000000000000000e+01,4.900831204858998036e-01,3.657282683227313091e-01,1.441886111913689150e-01,7.810000000000000275e-01,1.000000000000000000e+00
4.249239121705769007e-01,7.978335134203190515e-02,4.400000000000000022e-01,8.399999999999999689e-01,7.196725270657816642e-03,5.978181818181819152e-01,4.080000000000000071e+00,1.000000000000000000e+01,3.984305982313818828e-01,5.659951825987972196e-01,3.557421916982094617e-02,7.840000000000000302e-01,1.000000000000000000e+00
3.965788601161701621e-01,1.040676979554157472e-01,4.736842105263157632e-01,6.315789473684210176e-01,8.998796960803620570e-03,5.964848484848485066e-01,3.419999999999999929e+00,1.000000000000000000e+01,2.832948759045867404e-01,3.030860279068645635e-01,4.136190961885486961e-01,6.919999999999999485e-01,1.000000000000000000e+00
4.024334904156321446e-01,1.069682164098357813e-01,4.117647058823529216e-01,6.470588235294117974e-01,1.042850033764539108e-02,6.090909090909091272e-01,3.660000000000000142e+00,1.000000000000000000e+01,5.663913417939131500e-01,7.936967351100213119e-02,3.542389846950848020e-01,7.019999999999999574e-01,1.000000000000000000e+00
4.222180187647048277e-01,9.093452307869752393e-02,5.217391304347825942e-01,7.391304347826086474e-01,1.738197636043710415e-02,5.478181818181817597e-01,3.959999999999999964e+00,1.000000000000000000e+01,6.316324035697321593e-01,3.551488904616585396e-01,1.321870596860919532e-02,7.740000000000000213e-01,1.000000000000000000e+00
4.213186648831393488e-01,1.032451558811630088e-01,5.909090909090909394e-01,6.363636363636363535e-01,1.327585748539425459e-02,4.451111111111110685e-01,4.280000000000000249e+00,1.000000000000000000e+01,6.704292373253715187e-01,2.892261546837808783e-01,4.034460799084770705e-02,8.369999999999999662e-01,1.000000000000000000e+00
3.829495589579310910e-01,1.061856673144414287e-01,3.333333333333333148e-01,7.333333333333332815e-01,5.403632115239156986e-03,7.032929292929293030e-01,3.200000000000000178e+00,1.000000000000000000e+01,2.702386813379027419e-01,1.181795361256306603e-01,6.115817825364666671e-01,6.380000000000000115e-01,1.000000000000000000e+00
4.190610632696702420e-01,1.058204967648394973e-01,4.736842105263157632e-01,6.842105263157894912e-01,4.989155425903261942e-02,5.672525252525253414e-01,2.879999999999999893e+00,1.000000000000000000e+01,3.137231070445394010e-02,4.328402057165091632e-01,5.357874835790369383e-01,7.269999999999999796e-01,1.000000000000000000e+00
4.271012824358830229e-01,7.713299960518864296e-02,5.000000000000000000e-01,7.777777777777777901e-01,1.424429856270637007e-02,4.849696969696969950e-01,3.919999999999999929e+00,1.000000000000000000e+01,5.761538177383459525e-01,1.121481987113887857e-01,3.116979835502654006e-01,8.289999999999999591e-01,1.000000000000000000e+00
3.841736382336438105e-01,1.033052836956290660e-01,3.913043478260869734e-01,9.130434782608695121e-01,1.095943244506426828e-02,6.851919191919192409e-01,3.259999999999999787e+00,1.000000000000000000e+01,4.222658418656975998e-01,4.174361168842125047e-01,1.602980412500898677e-01,6.740000000000000435e-01,1.000000000000000000e+00
3.964524148408957172e-01,1.084412052071608429e-01,5.000000000000000000e-01,8.181818181818182323e-01,1.278770807638192342e-02,5.731919191919192524e-01,3.339999999999999858e+00,1.000000000000000000e+01,2.583003452464331384e-01,4.974216658590158158e-01,2.442779888945508793e-01,7.019999999999999574e-01,1.000000000000000000e+00
4.175648750986740154e-01,7.792428927855443721e-02,5.000000000000000000e-01,8.333333333333333703e-01,1.572784429243923032e-02,5.023636363636363455e-01,3.660000000000000142e+00,1.000000000000000000e+01,3.654703820931387015e-01,5.067158539161402686e-01,1.278137639907210854e-01,8.750000000000000000e-01,1.000000000000000000e+00
4.334813990221106361e-01,9.136098652409815890e-02,3.684210526315789269e-01,6.842105263157894912e-01,1.445711373598437821e-02,5.794949494949495072e-01,4.099999999999999645e+00,1.000000000000000000e+01,5.187732523866479539e-01,1.963732839720365164e-01,2.848534636413153631e-01,7.489999999999999991e-01,1.000000000000000000e+00
4.271169862417442120e-01,8.822886062770844695e-02,5.217391304347825942e-01,6.956521739130434590e-01,6.880163849743603510e-03,4.689292929292929180e-01,3.899999999999999911e+00,1.000000000000000000e+01,3.617960864117580333e-01,4.578178771314403983e-01,1.803860364568015962e-01,8.120000000000000551e-01,1.000000000000000000e+00
3.947220326205503338e-01,1.120161864922938899e-01,3.913043478260869734e-01,8.695652173913043237e-01,4.164450609921148405e-02,5.837777777777778399e-01,3.680000000000000160e+00,1.000000000000000000e+01,3.657497668547915470e-01,4.921625750504336483e-01,1.420876580947748324e-01,8.279999999999999583e-01,1.000000000000000000e+00
